Central,Semana,Temporada,Caudal_m3s
11,2,2,128.68028970567403
11,2,3,132.9058986324814
11,2,4,79.78838000040473
11,2,5,82.05931775594497
11,2,6,86.44737191210244
11,3,1,124.49466512946418
11,3,2,131.42863375317555
11,3,3,94.9282152945958
11,3,4,86.55604800575915
11,3,5,79.23928323105719
11,3,6,90.46016678513956
11,4,1,138.6213709477669
11,4,2,125.99956365926113
11,4,3,140.43097294278743
11,4,4,139.7330729472317
11,4,5,82.20040478276454
11,4,6,88.10483221173286
11,5,1,137.1110103756291
11,5,2,125.8732009006834
11,5,3,89.21311594311555
11,5,4,89.5989595889065
11,5,5,98.75326456257635
11,5,6,92.68526813902322
11,6,1,130.94790154004338
11,6,2,127.72139599826215
11,6,3,134.54313308786448
11,6,4,91.80475209176902
11,6,5,118.77501734422643
11,6,6,103.71736701214714
11,7,1,130.37482731943146
11,7,2,129.77730923955625
11,7,3,137.13859496664926
11,7,4,107.284545143156
11,7,5,106.83265028811101
11,7,6,110.23467191129146
11,8,1,130.06145824370458
11,8,2,138.59816307822578
11,8,3,98.93741606288471
11,8,4,86.6746197255805
11,8,5,90.06439825575855
11,8,6,108.66573379724332
11,9,1,125.71892479042913
11,9,2,136.26549627761108
11,9,3,137.42227487893743
11,9,4,97.63224667372288
11,9,5,107.17642462971514
11,9,6,129.59810332907304
11,10,1,130.73177569118332
11,10,2,136.82489746355958
11,10,3,131.54291214869875
11,10,4,101.8914848731471
11,10,5,93.83292089346827
11,10,6,99.52402599539417
11,11,1,134.61637077327373
11,11,2,137.02199295055868
11,11,3,103.70445812115972
11,11,4,101.54141830071914
11,11,5,107.44759182906762
11,11,6,99.8818126446906
11,12,1,133.2426303216884
11,12,2,136.4595470219224
11,12,3,101.73929087040887
11,12,4,102.5355675677009
11,12,5,104.64637979662947
11,12,6,138.71253469736465
11,13,1,184.67044752271067
11,13,2,181.57062198213077
11,13,3,184.32242102332418
11,13,4,170.1802692183029
11,13,5,195.89211911415913
11,13,6,180.24973423844324
11,14,1,187.27746809355682
11,14,2,177.30024145206855
11,14,3,176.45376861628546
11,14,4,174.6906171341311
11,14,5,174.55520286223356
11,14,6,173.03710920479648
11,15,1,171.25694991849792
11,15,2,191.7740514804313
11,15,3,195.42534421820147
11,15,4,178.44499470469157
11,15,5,163.6054505233924
11,15,6,168.8096833107228
11,16,1,184.62660307202484
11,16,2,197.6798356900121
11,16,3,191.09255203772045
11,16,4,188.59769788513893
11,16,5,177.43298641621865
11,16,6,176.08227275980218
11,17,1,178.28439449919244
11,17,2,182.2851039086631
11,17,3,180.29794505406295
11,17,4,172.10878429731997
11,17,5,179.63228284149488
11,17,6,179.44311998271309
11,18,1,193.00271332866123
11,18,2,171.00106020326888
11,18,3,192.82241228591516
11,18,4,175.99245781588377
11,18,5,185.6123411263191
11,18,6,184.62836671437213
11,19,1,177.6688326878442
11,19,2,174.37608093917655
11,19,3,192.58220229639733
11,19,4,183.96664750170407
11,19,5,177.9827143713391
11,19,6,184.24763709570846
11,20,1,191.1896793832914
11,20,2,183.53254234357507
11,20,3,172.68536005013786
11,20,4,179.36919739869245
11,20,5,180.69718845339764
11,20,6,174.54558288607
11,21,1,169.619854501065
11,21,2,167.1344209119195
11,21,3,186.27388857744484
11,21,4,161.05462843987323
11,21,5,167.99479516763012
11,21,6,166.6386334714786
11,22,1,173.77675930645432
11,22,2,168.9767014155981
11,22,3,168.30184981087206
11,22,4,176.48341379902251
11,22,5,169.32848165547244
11,22,6,176.5576746057788
11,23,1,175.68148964485675
11,23,2,182.68253826708815
11,23,3,169.87546602361846
11,23,4,160.63956839312192
11,23,5,179.55028316725083
11,23,6,173.78368264617131
11,24,1,165.92246974746251
11,24,2,169.60647565420265
11,24,3,175.93972005474484
11,24,4,170.42718049837111
11,24,5,170.14229339356632
11,24,6,175.19064554427712
11,25,1,142.46751257513532
11,25,2,137.37829464236663
11,25,3,140.588626148396
11,25,4,142.9024226774157
11,25,5,140.49114344872692
11,25,6,140.89456510107414
11,26,1,140.11333673171885
11,26,2,137.55602333488122
11,26,3,146.22722964463145
11,26,4,140.29172548048678
11,26,5,141.9356893091036
11,26,6,143.24129603823053
11,27,1,146.67381012422229
11,27,2,148.794499247084
11,27,3,143.37437928232123
11,27,4,146.62757619104346
11,27,5,139.34092410836723
11,27,6,146.59373392607506
11,28,1,140.65688418734976
11,28,2,138.88425171048246
11,28,3,139.63989787909503
11,28,4,142.20590400248724
11,28,5,147.54139995941642
11,28,6,143.69581360528406
11,29,1,137.1258418144087
11,29,2,141.8728413560791
11,29,3,147.09392479077775
11,29,4,141.53946830699303
11,29,5,143.5678573548921
11,29,6,144.36090538079344
11,30,1,142.9775234240491
11,30,2,147.8181053519026
11,30,3,150.4584021155033
11,30,4,144.16257178146105
11,30,5,124.1097812109603
11,30,6,143.12145103702463
11,31,1,139.14746161995444
11,31,2,142.64059151823616
11,31,3,141.4028102229513
11,31,4,150.81093430284275
11,31,5,127.87324382384531
11,31,6,140.56185247014005
11,32,1,144.939213619651
11,32,2,147.05727371821905
11,32,3,132.68855889739808
11,32,4,140.40502562181507
11,32,5,136.48957765290578
11,32,6,141.04405073596735
11,33,1,146.14779085971935
11,33,2,140.5629983989385
11,33,3,142.50442908005584
11,33,4,138.4000672244608
11,33,5,133.73059498654288
11,33,6,133.9755215066113
11,34,1,140.63473334603816
11,34,2,141.55527526191747
11,34,3,141.94389148080398
11,34,4,146.91332248331815
11,34,5,139.4696675268986
11,34,6,143.2878933446641
11,35,1,141.02127799484612
11,35,2,142.8658447582064
11,35,3,131.7033543644751
11,35,4,141.4152277169133
11,35,5,141.39715068958031
11,35,6,143.90541453113383
11,36,1,141.72726671932963
11,36,2,142.36942897932013
11,36,3,139.82879887461223
11,36,4,141.8433862497227
11,36,5,142.1408272378424
11,36,6,144.93157457111573
11,37,1,131.3812022930592
11,37,2,62.561186249302764
11,37,3,130.08226266543247
11,37,4,128.94128983337706
11,37,5,62.397220225116854
11,37,6,64.8547587891583
11,38,1,128.01929120611086
11,38,2,61.959455436465504
11,38,3,132.61771130460914
11,38,4,127.81945793181771
11,38,5,130.79053477762548
11,38,6,131.09313345556126
11,39,1,128.4338067821002
11,39,2,129.35287336455892
11,39,3,131.12831320732533
11,39,4,131.02550838984473
11,39,5,130.96632699625337
11,39,6,131.05704444568102
11,40,1,131.52023567130956
11,40,2,130.91446239866207
11,40,3,63.83436620838805
11,40,4,129.16458982763328
11,40,5,130.9769057327763
11,40,6,130.52297733554286
11,41,1,130.91320601262194
11,41,2,130.70803732085997
11,41,3,131.8752862911249
11,41,4,129.22090984603417
11,41,5,127.72675388982671
11,41,6,60.77956998149439
11,42,1,131.38303299938525
11,42,2,131.356690399082
11,42,3,128.72224205495309
11,42,4,130.78195439434222
11,42,5,129.46941589315892
11,42,6,61.402712728190764
11,43,1,130.65321545535906
11,43,2,61.409930801033326
11,43,3,130.54956545920368
11,43,4,131.03827251789556
11,43,5,131.0826943778733
11,43,6,131.74369585063076
11,44,1,128.84552668194664
11,44,2,63.530143675551244
11,44,3,129.04534951994768
11,44,4,61.86240004398175
11,44,5,129.419459195572
11,44,6,127.94093240485586
11,45,1,128.99590101811174
11,45,2,130.97659085055105
11,45,3,133.16018715618313
11,45,4,131.39218768585275
11,45,5,132.01869452852222
11,45,6,129.64326627550713
11,46,1,128.23905603187075
11,46,2,129.90465578313407
11,46,3,129.4465772988528
11,46,4,131.44921872790047
11,46,5,130.89351006370526
11,46,6,128.3950288231685
11,47,1,130.57320131058734
11,47,2,130.76686769462484
11,47,3,129.92001695899341
11,47,4,129.6072161679879
11,47,5,60.430614725960325
11,47,6,131.883881136107
11,48,1,129.26772985404898
11,48,2,131.19141757787796
11,48,3,128.61112262440233
11,48,4,134.37906426563018
11,48,5,130.39709189539255
11,48,6,132.9508949434736
