Central,Semana,Temporada,Caudal_m3s
4,40,2,0.0
4,40,3,0.0
4,40,4,0.0
4,40,5,0.0
4,40,6,0.0
4,41,1,0.0
4,41,2,0.0
4,41,3,0.0
4,41,4,0.0
4,41,5,0.0
4,41,6,0.0
4,42,1,0.0
4,42,2,0.0
4,42,3,0.0
4,42,4,0.0
4,42,5,0.0
4,42,6,0.0
4,43,1,0.0
4,43,2,0.0
4,43,3,0.0
4,43,4,0.0
4,43,5,0.0
4,43,6,0.0
4,44,1,0.0
4,44,2,0.0
4,44,3,0.0
4,44,4,0.0
4,44,5,0.0
4,44,6,0.0
4,45,1,0.0
4,45,2,0.0
4,45,3,0.0
4,45,4,0.0
4,45,5,0.0
4,45,6,0.0
4,46,1,0.0
4,46,2,0.0
4,46,3,0.0
4,46,4,0.0
4,46,5,0.0
4,46,6,0.0
4,47,1,0.0
4,47,2,0.0
4,47,3,0.0
4,47,4,0.0
4,47,5,0.0
4,47,6,0.0
4,48,1,0.0
4,48,2,0.0
4,48,3,0.0
4,48,4,0.0
4,48,5,0.0
4,48,6,0.0
5,1,1,0.0
5,1,2,0.0
5,1,3,0.0
5,1,4,0.0
5,1,5,0.0
5,1,6,0.0
5,2,1,0.0
5,2,2,0.0
5,2,3,0.0
5,2,4,0.0
5,2,5,0.0
5,2,6,0.0
5,3,1,0.0
5,3,2,0.0
5,3,3,0.0
5,3,4,0.0
5,3,5,0.0
5,3,6,0.0
5,4,1,0.0
5,4,2,0.0
5,4,3,0.0
5,4,4,0.0
5,4,5,0.0
5,4,6,0.0
5,5,1,0.0
5,5,2,0.0
5,5,3,0.0
5,5,4,0.0
5,5,5,0.0
5,5,6,0.0
5,6,1,0.0
5,6,2,0.0
5,6,3,0.0
5,6,4,0.0
5,6,5,0.0
5,6,6,0.0
5,7,1,0.0
5,7,2,0.0
5,7,3,0.0
5,7,4,0.0
5,7,5,0.0
5,7,6,0.0
5,8,1,0.0
5,8,2,0.0
5,8,3,0.0
5,8,4,0.0
5,8,5,0.0
5,8,6,0.0
5,9,1,0.0
5,9,2,0.0
5,9,3,0.0
5,9,4,0.0
5,9,5,0.0
5,9,6,0.0
5,10,1,0.0
5,10,2,0.0
5,10,3,0.0
5,10,4,0.0
5,10,5,0.0
5,10,6,0.0
5,11,1,0.0
5,11,2,0.0
5,11,3,0.0
5,11,4,0.0
5,11,5,0.0
5,11,6,0.0
5,12,1,0.0
5,12,2,0.0
5,12,3,0.0
5,12,4,0.0
5,12,5,0.0
5,12,6,0.0
5,13,1,0.0
5,13,2,0.0
5,13,3,0.0
5,13,4,0.0
5,13,5,0.0
5,13,6,0.0
5,14,1,0.0
5,14,2,0.0
5,14,3,0.0
5,14,4,0.0
5,14,5,0.0
5,14,6,0.0
5,15,1,0.0
5,15,2,0.0
5,15,3,0.0
5,15,4,0.0
5,15,5,0.0
5,15,6,0.0
5,16,1,0.0
5,16,2,0.0
5,16,3,0.0
5,16,4,0.0
5,16,5,0.0
5,16,6,0.0
5,17,1,0.0
5,17,2,0.0
5,17,3,0.0
5,17,4,0.0
5,17,5,0.0
5,17,6,0.0
5,18,1,0.0
5,18,2,0.0
5,18,3,0.0
5,18,4,0.0
5,18,5,0.0
5,18,6,0.0
5,19,1,0.0
5,19,2,0.0
5,19,3,0.0
5,19,4,0.0
5,19,5,0.0
5,19,6,0.0
5,20,1,0.0
5,20,2,0.0
5,20,3,0.0
5,20,4,0.0
5,20,5,0.0
5,20,6,0.0
5,21,1,0.0
5,21,2,0.0
5,21,3,0.0
5,21,4,0.0
5,21,5,0.0
5,21,6,0.0
5,22,1,0.0
5,22,2,0.0
5,22,3,0.0
5,22,4,0.0
5,22,5,0.0
5,22,6,0.0
5,23,1,0.0
5,23,2,0.0
5,23,3,0.0
5,23,4,0.0
5,23,5,0.0
5,23,6,0.0
5,24,1,0.0
5,24,2,0.0
5,24,3,0.0
5,24,4,0.0
5,24,5,0.0
5,24,6,0.0
5,25,1,0.0
5,25,2,0.0
5,25,3,0.0
5,25,4,0.0
5,25,5,0.0
5,25,6,0.0
5,26,1,0.0
5,26,2,0.0
5,26,3,0.0
5,26,4,0.0
5,26,5,0.0
5,26,6,0.0
5,27,1,0.0
5,27,2,0.0
5,27,3,0.0
5,27,4,0.0
5,27,5,0.0
5,27,6,0.0
5,28,1,0.0
5,28,2,0.0
5,28,3,0.0
5,28,4,0.0
5,28,5,0.0
5,28,6,0.0
5,29,1,0.0
5,29,2,0.0
5,29,3,0.0
5,29,4,0.0
5,29,5,0.0
5,29,6,0.0
5,30,1,0.0
5,30,2,0.0
5,30,3,0.0
5,30,4,0.0
5,30,5,0.0
5,30,6,0.0
5,31,1,0.0
5,31,2,0.0
5,31,3,0.0
5,31,4,0.0
5,31,5,0.0
5,31,6,0.0
5,32,1,0.0
5,32,2,0.0
5,32,3,0.0
5,32,4,0.0
5,32,5,0.0
5,32,6,0.0
5,33,1,0.0
5,33,2,0.0
5,33,3,0.0
5,33,4,0.0
5,33,5,0.0
5,33,6,0.0
5,34,1,0.0
5,34,2,0.0
5,34,3,0.0
5,34,4,0.0
5,34,5,0.0
5,34,6,0.0
5,35,1,0.0
5,35,2,0.0
5,35,3,0.0
5,35,4,0.0
5,35,5,0.0
5,35,6,0.0
5,36,1,0.0
5,36,2,0.0
5,36,3,0.0
5,36,4,0.0
5,36,5,0.0
5,36,6,0.0
5,37,1,0.0
5,37,2,0.0
5,37,3,0.0
5,37,4,0.0
5,37,5,0.0
5,37,6,0.0
5,38,1,0.0
5,38,2,0.0
5,38,3,0.0
5,38,4,0.0
5,38,5,0.0
5,38,6,0.0
5,39,1,0.0
5,39,2,0.0
5,39,3,0.0
5,39,4,0.0
5,39,5,0.0
5,39,6,0.0
5,40,1,0.0
5,40,2,0.0
5,40,3,0.0
5,40,4,0.0
5,40,5,0.0
5,40,6,0.0
5,41,1,0.0
5,41,2,0.0
5,41,3,0.0
5,41,4,0.0
5,41,5,0.0
5,41,6,0.0
5,42,1,0.0
5,42,2,0.0
5,42,3,0.0
5,42,4,0.0
5,42,5,0.0
5,42,6,0.0
5,43,1,0.0
5,43,2,0.0
5,43,3,0.0
5,43,4,0.0
5,43,5,0.0
5,43,6,0.0
5,44,1,0.0
5,44,2,0.0
5,44,3,0.0
5,44,4,0.0
5,44,5,0.0
5,44,6,0.0
5,45,1,0.0
5,45,2,0.0
5,45,3,0.0
5,45,4,0.0
5,45,5,0.0
5,45,6,0.0
5,46,1,0.0
5,46,2,0.0
5,46,3,0.0
5,46,4,0.0
5,46,5,0.0
5,46,6,0.0
5,47,1,0.0
5,47,2,0.0
5,47,3,0.0
5,47,4,0.0
5,47,5,0.0
5,47,6,0.0
5,48,1,0.0
5,48,2,0.0
5,48,3,0.0
5,48,4,0.0
5,48,5,0.0
5,48,6,0.0
6,1,1,11.73103064665072
6,1,2,15.33290182115873
6,1,3,9.883422389828723
6,1,4,12.80175156315637
6,1,5,14.35734364462594
6,1,6,11.55824021784642
6,2,1,13.29073337591394
6,2,2,10.34755175249935
6,2,3,10.76876866943597
6,2,4,10.53474773275381
6,2,5,9.385006634670516
6,2,6,10.64930394263844
6,3,1,13.55732808591353
6,3,2,12.25376961411966
6,3,3,15.48147054196695
6,3,4,10.96970076046244
6,3,5,14.03138226583007
6,3,6,12.43725778997446
6,4,1,11.84556306723804
6,4,2,10.48995188914244
6,4,3,11.11580776403139
6,4,4,13.53550051800766
6,4,5,10.10222178091901
6,4,6,12.34590496087416
6,5,1,16.5749066122208
6,5,2,12.26450572082417
6,5,3,11.9147421348844
6,5,4,12.12052135761811
6,5,5,9.71276803902998
6,5,6,13.40738990988861
6,6,1,12.93239602786296
6,6,2,9.023331537363187
6,6,3,10.64235847191394
6,6,4,9.00237125192291
6,6,5,15.13499439669023
6,6,6,12.3110864327473
6,7,1,11.58723961091108
6,7,2,9.287985988485977
6,7,3,12.34463474951775
6,7,4,10.83754516426343
6,7,5,9.161615483972032
6,7,6,11.08499994126595
6,8,1,12.72830987118595
6,8,2,9.30937762207655
6,8,3,10.91273404319336
6,8,4,8.278253557682424
6,8,5,10.80477427089196
6,8,6,14.0451156034113
6,9,1,11.584042869164
6,9,2,12.1836628684337
6,9,3,8.73926214614418
6,9,4,14.2219288109671
6,9,5,11.68196396305667
6,9,6,12.10091699149964
6,10,1,12.03487065134652
6,10,2,11.74109861519343
6,10,3,10.81598940674383
6,10,4,16.20710345531939
6,10,5,14.89891471611544
6,10,6,8.7945508063526
6,11,1,15.04399815297388
6,11,2,11.97463324830166
6,11,3,11.23355794573262
6,11,4,11.6828541472541
6,11,5,11.31904401883041
6,11,6,14.83694875793812
6,12,1,12.09184302722155
6,12,2,11.72101612684959
6,12,3,9.826925245081249
6,12,4,17.25068301678742
6,12,5,10.93523095316012
6,12,6,12.56411591746029
6,13,1,25.31540775940275
6,13,2,23.5469924466305
6,13,3,25.15215900449652
6,13,4,24.50582618242434
6,13,5,26.82348752905284
6,13,6,22.77721044966121
6,14,1,25.57790966901025
6,14,2,24.73035820022432
6,14,3,23.14291951596559
6,14,4,22.04720475353015
6,14,5,26.89184105987554
6,14,6,24.36072143427041
6,15,1,24.36454781231318
6,15,2,24.95342556506967
6,15,3,24.06268961906025
6,15,4,27.85247903886779
6,15,5,23.61850159421866
6,15,6,22.11000362962107
6,16,1,25.74666479593915
6,16,2,27.18248577270925
6,16,3,26.16163695271113
6,16,4,24.40961735487156
6,16,5,24.77279196854566
6,16,6,24.3758003149412
6,17,1,26.39928979806395
6,17,2,26.17805569647649
6,17,3,28.71571481585281
6,17,4,26.01294343305733
6,17,5,28.13572007119593
6,17,6,24.70624940426209
6,18,1,24.7297084468493
6,18,2,24.22642996867236
6,18,3,25.75974713072393
6,18,4,25.67623697837874
6,18,5,24.7717693432905
6,18,6,21.97671093584448
6,19,1,23.85421530672342
6,19,2,25.32099254974496
6,19,3,26.61664791309807
6,19,4,28.14572766118926
6,19,5,22.58375541914478
6,19,6,26.43679484295072
6,20,1,30.0268522619695
6,20,2,24.93551342948109
6,20,3,25.38479790268077
6,20,4,26.23966125276344
6,20,5,23.18608230449652
6,20,6,27.47291683060021
6,21,1,25.10134294078034
6,21,2,25.36319004154274
6,21,3,27.92350913594948
6,21,4,25.01985129787665
6,21,5,25.29633842252892
6,21,6,25.48309383305729
6,22,1,24.965562123446
6,22,2,24.51634493975314
6,22,3,24.88061327814679
6,22,4,26.41265810773114
6,22,5,24.70425242748259
6,22,6,27.03929502893652
6,23,1,25.21701606445111
6,23,2,29.94940801700949
6,23,3,24.44874519604118
6,23,4,24.72566593275084
6,23,5,27.28393923917289
6,23,6,23.72264642821965
6,24,1,28.19366055445465
6,24,2,23.43485984617389
6,24,3,24.76157352476166
6,24,4,26.04539100892827
6,24,5,23.84747828652899
6,24,6,27.90230195309298
6,25,1,14.43938400314385
6,25,2,14.84688540582024
6,25,3,14.43934193099597
6,25,4,12.81089145396231
6,25,5,14.90798784315584
6,25,6,14.74314224149016
6,26,1,14.99334013476404
6,26,2,12.94463352737087
6,26,3,13.28237399672713
6,26,4,14.37909212458564
6,26,5,14.07091876064162
6,26,6,14.8474831524523
6,27,1,14.71954595859339
6,27,2,13.76353366657303
6,27,3,15.87827949514781
6,27,4,14.02901647812285
6,27,5,14.60838327832572
6,27,6,15.84312595846958
6,28,1,12.78497287898131
6,28,2,13.43453961560723
6,28,3,13.87019886428876
6,28,4,13.5328417990672
6,28,5,14.01555020871788
6,28,6,14.57212190805911
6,29,1,12.96401912730813
6,29,2,14.11679100608924
6,29,3,15.11734142047686
6,29,4,13.38400630063487
6,29,5,14.49896135481143
6,29,6,13.35890592320003
6,30,1,12.85723189179482
6,30,2,14.24319540302861
6,30,3,14.5510060604823
6,30,4,13.76426147097942
6,30,5,14.47341540675565
6,30,6,14.26087248217234
6,31,1,12.29728093558864
6,31,2,13.47793648067493
6,31,3,15.43805120382241
6,31,4,14.72247263372311
6,31,5,14.92723728942729
6,31,6,14.99949185543907
6,32,1,13.63128675273819
6,32,2,14.42307942682463
6,32,3,13.56567432540451
6,32,4,14.62484218691058
6,32,5,14.23517701116697
6,32,6,15.34967055723168
6,33,1,15.29786198779659
6,33,2,13.30667995072612
6,33,3,13.0681729381223
6,33,4,14.80916020928335
6,33,5,15.56238558838211
6,33,6,14.01592140186728
6,34,1,15.02891222824321
6,34,2,15.53506880082319
6,34,3,14.51869295439044
6,34,4,12.96464685763853
6,34,5,14.22476679133643
6,34,6,13.75476438715206
6,35,1,13.73409142866725
6,35,2,14.43157137304346
6,35,3,15.37158926915178
6,35,4,14.40189283552582
6,35,5,13.07573954365167
6,35,6,15.00058124489119
6,36,1,13.76531984060086
6,36,2,15.92332221120638
6,36,3,13.95391277884537
6,36,4,14.69833891432883
6,36,5,15.04274306267953
6,36,6,13.75002340422729
6,37,1,3.388686665280492
6,37,2,3.227420922624202
6,37,3,3.462294468488085
6,37,4,3.375830130419309
6,37,5,3.845442715390742
6,37,6,3.536283505518867
6,38,1,3.675654376231252
6,38,2,3.337866702896432
6,38,3,3.474999144177654
6,38,4,3.372733775269929
6,38,5,3.384509553925448
6,38,6,3.453688262822134
6,39,1,3.24834135053482
6,39,2,3.101432846490216
6,39,3,3.472195050697588
6,39,4,3.453899683984535
6,39,5,3.566575546374931
6,39,6,3.167930308653096
6,40,1,3.976887709607075
6,40,2,3.517671747930423
6,40,3,3.251725289662608
6,40,4,3.391786377553447
6,40,5,3.805330390458693
6,40,6,2.959970865207183
6,41,1,3.517118040049493
6,41,2,3.362122806037732
6,41,3,3.576851467403034
6,41,4,3.762866862326115
6,41,5,3.339755972584775
6,41,6,3.093937985767074
6,42,1,3.388832829061086
6,42,2,3.48010387485252
6,42,3,3.710015127386584
6,42,4,3.439528554311656
6,42,5,3.665823751368862
6,42,6,3.283525198717649
6,43,1,3.613609271323513
6,43,2,3.588115870299785
6,43,3,3.596288112129508
6,43,4,3.387518506307779
6,43,5,4.015384009484085
6,43,6,3.233422270662936
6,44,1,3.425527518357891
6,44,2,3.473865004316723
6,44,3,3.318156705238474
6,44,4,3.620450360714429
6,44,5,3.126179741475536
6,44,6,3.834169417797505
6,45,1,2.906147801820976
6,45,2,2.910095501586532
6,45,3,3.634907745665452
6,45,4,3.284580783441479
6,45,5,3.53666493622481
6,45,6,3.718905743280254
6,46,1,3.427302401676434
6,46,2,3.543546868513051
6,46,3,3.846033445214501
6,46,4,4.161084297846336
6,46,5,3.090327010347597
6,46,6,3.027193905628701
6,47,1,3.509539878815838
6,47,2,3.391047044868218
6,47,3,3.628621828929522
6,47,4,3.563126733078684
6,47,5,3.445484411037321
6,47,6,3.467122968550139
6,48,1,3.317151012222827
6,48,2,3.377109019626558
6,48,3,3.312291206308642
6,48,4,4.083735649307972
6,48,5,3.741824157010184
6,48,6,3.677619406906843
7,1,1,115.56896935334927
7,1,2,111.96709817884127
7,1,3,117.41657761017127
7,1,4,67.95291516194229
7,1,5,78.94512810857815
7,1,6,68.3289395694881
7,2,1,114.00926662408605
7,2,2,116.95244824750066
7,2,3,116.53123133056403
7,2,4,65.19690483564517
7,2,5,68.58347881934633
7,2,6,76.1262343838808
7,3,1,113.74267191408647
7,3,2,115.04623038588034
7,3,3,67.90012367261394
7,3,4,64.4014929691478
7,3,5,63.7718046382207
7,3,6,70.52650369749847
7,4,1,115.45443693276195
7,4,2,116.81004811085757
7,4,3,116.18419223596861
7,4,4,113.76449948199233
7,4,5,64.04313727734991
7,4,6,69.34503434053538
7,5,1,110.7250933877792
7,5,2,115.03549427917582
7,5,3,74.99476194843314
7,5,4,70.19952596633962
7,5,5,83.11776277974617
7,5,6,70.54108587338979
7,6,1,114.36760397213703
7,6,2,118.2766684626368
7,6,3,116.65764152808606
7,6,4,78.35670729557752
7,6,5,90.55248371830943
7,6,6,82.42787262230894
7,7,1,115.71276038908891
7,7,2,118.01201401151403
7,7,3,114.95536525048225
7,7,4,95.99319064651546
7,7,5,89.00914981535797
7,7,6,88.80010068556
7,8,1,114.57169012881405
7,8,2,117.99062237792344
7,8,3,87.32394914403118
7,8,4,77.18824356851678
7,8,5,72.31577760938993
7,8,6,84.63436057641194
7,9,1,115.715957130836
7,9,2,115.1163371315663
7,9,3,118.56073785385581
7,9,4,82.49221256250166
7,9,5,80.3892737063581
7,9,6,115.19908300850035
7,10,1,115.26512934865347
7,10,2,115.55890138480657
7,10,3,116.48401059325617
7,10,4,81.23635993912336
7,10,5,75.67698864512371
7,10,6,85.42630988365548
7,11,1,112.25600184702611
7,11,2,115.32536675169834
7,11,3,87.6257924603403
7,11,4,80.53431588471426
7,11,5,82.07303831799638
7,11,6,77.42906344810925
7,12,1,115.20815697277845
7,12,2,115.5789838731504
7,12,3,79.53144210771237
7,12,4,77.46878012841526
7,12,5,77.46903608971897
7,12,6,114.73588408253971
7,13,1,117.93342098070968
7,13,2,127.78007398750879
7,13,3,125.21287913190139
7,13,4,120.6397042333092
7,13,5,120.42224370342372
7,13,6,122.01196900001943
7,14,1,127.82309821280849
7,14,2,123.88326907579598
7,14,3,123.8532654145943
7,14,4,117.57493077696034
7,14,5,119.58983731669548
7,14,6,115.72129743311083
7,15,1,112.79377181076538
7,15,2,124.57267741321391
7,15,3,126.37940652270356
7,15,4,114.67200635486294
7,15,5,110.54028030076869
7,15,6,116.73601803282841
7,16,1,119.6434282769872
7,16,2,126.62553543957353
7,16,3,127.34650277268378
7,16,4,128.81115578307762
7,16,5,119.3920745566518
7,16,6,121.90360707662862
7,17,1,119.35598473130644
7,17,2,114.57365174924779
7,17,3,119.31556743493098
7,17,4,118.80469846370715
7,17,5,111.26427992880407
7,17,6,123.88608257494806
7,18,1,128.18591489512974
7,18,2,114.02232819647142
7,18,3,125.33819258994339
7,18,4,116.60468959648259
7,18,5,125.34259242858911
7,18,6,122.75757613938566
7,19,1,118.17489844032318
7,19,2,119.47807187112093
7,19,3,132.60730933605714
7,19,4,121.62906972641412
7,19,5,123.99381365420328
7,19,6,119.7925778927621
7,20,1,125.00102984954185
7,20,2,111.72596546919507
7,20,3,114.32774542914035
7,20,4,115.37121707038223
7,20,5,124.47269335457972
7,20,6,117.2548904862571
7,21,1,103.2880027108951
7,21,2,110.91225306332133
7,21,3,114.30456398314945
7,21,4,103.40590203374079
7,21,5,111.85809749806275
7,21,6,105.33313995787493
7,22,1,108.17790706607859
7,22,2,111.59043361486451
7,22,3,107.51603471420114
7,22,4,109.81292917114484
7,22,5,104.50898637332635
7,22,6,110.69424956012459
7,23,1,112.52116476550425
7,23,2,114.08246554451537
7,23,3,108.76601798229696
7,23,4,106.85883361044884
7,23,5,113.77461310931251
7,23,6,116.92775090724506
7,24,1,105.61516406827813
7,24,2,107.7056175123764
7,24,3,113.13911342628505
7,24,4,103.71830779902642
7,24,5,110.14441592075924
7,24,6,116.10851036003636
7,25,1,112.86061599685615
7,25,2,112.45311459417975
7,25,3,112.86065806900403
7,25,4,114.48910854603768
7,25,5,112.39201215684416
7,25,6,112.55685775850984
7,26,1,112.30665986523596
7,26,2,114.35536647262913
7,26,3,114.01762600327287
7,26,4,112.92090787541436
7,26,5,113.22908123935838
7,26,6,112.4525168475477
7,27,1,112.58045404140661
7,27,2,113.53646633342697
7,27,3,111.42172050485219
7,27,4,113.27098352187714
7,27,5,112.69161672167428
7,27,6,111.45687404153041
7,28,1,114.51502712101869
7,28,2,113.86546038439276
7,28,3,113.42980113571124
7,28,4,113.7671582009328
7,28,5,113.28444979128211
7,28,6,112.72787809194088
7,29,1,114.33598087269186
7,29,2,113.18320899391075
7,29,3,112.18265857952314
7,29,4,113.91599369936513
7,29,5,112.80103864518857
7,29,6,113.94109407679997
7,30,1,114.44276810820517
7,30,2,113.05680459697139
7,30,3,112.7489939395177
7,30,4,113.53573852902058
7,30,5,96.64781017303442
7,30,6,113.03912751782765
7,31,1,115.00271906441135
7,31,2,113.82206351932507
7,31,3,111.86194879617759
7,31,4,112.57752736627688
7,31,5,101.04485254746184
7,31,6,112.30050814456092
7,32,1,113.6687132472618
7,32,2,112.87692057317537
7,32,3,104.11382673638077
7,32,4,108.40464063061692
7,32,5,102.94866800654817
7,32,6,111.95032944276832
7,33,1,112.0021380122034
7,33,2,113.99332004927388
7,33,3,114.2318270618777
7,33,4,112.49083979071665
7,33,5,102.47765025932718
7,33,6,103.35282481792878
7,34,1,112.27108777175678
7,34,2,111.7649311991768
7,34,3,112.78130704560955
7,34,4,114.33535314236147
7,34,5,113.07523320866356
7,34,6,113.54523561284793
7,35,1,113.56590857133274
7,35,2,112.86842862695654
7,35,3,103.50583608509339
7,35,4,112.89810716447418
7,35,5,114.22426045634833
7,35,6,112.2994187551088
7,36,1,113.53468015939913
7,36,2,111.37667778879361
7,36,3,113.34608722115463
7,36,4,112.60166108567117
7,36,5,112.25725693732046
7,36,6,113.5499765957727
7,37,1,123.91131333471951
7,37,2,56.42137400224327
7,37,3,123.83770553151192
7,37,4,123.9241698695807
7,37,5,55.83968518441412
7,37,6,54.95787316978971
7,38,1,123.62434562376875
7,38,2,55.826955588183736
7,38,3,123.82500085582234
7,38,4,123.92726622473006
7,38,5,123.91549044607454
7,38,6,123.84631173717786
7,39,1,124.05165864946518
7,39,2,124.19856715350979
7,39,3,123.8278049493024
7,39,4,123.84610031601547
7,39,5,123.73342445362506
7,39,6,124.1320696913469
7,40,1,123.32311229039293
7,40,2,123.78232825206958
7,40,3,55.993656413709104
7,40,4,123.90821362244655
7,40,5,123.4946696095413
7,40,6,124.34002913479281
7,41,1,123.7828819599505
7,41,2,123.93787719396227
7,41,3,123.72314853259697
7,41,4,123.53713313767388
7,41,5,123.96024402741523
7,41,6,55.342912880139565
7,42,1,123.91116717093891
7,42,2,123.81989612514748
7,42,3,123.58998487261341
7,42,4,123.86047144568835
7,42,5,123.63417624863114
7,42,6,54.60065561233395
7,43,1,123.68639072867649
7,43,2,53.91608515370932
7,43,3,123.70371188787048
7,43,4,123.91248149369221
7,43,5,123.28461599051592
7,43,6,124.06657772933706
7,44,1,123.8744724816421
7,44,2,56.10642738392184
7,44,3,123.98184329476152
7,44,4,54.33741245752553
7,44,5,124.17382025852446
7,44,6,123.46583058220249
7,45,1,124.39385219817902
7,45,2,124.38990449841347
7,45,3,123.66509225433454
7,45,4,124.01541921655851
7,45,5,123.76333506377519
7,45,6,123.58109425671974
7,46,1,123.87269759832357
7,46,2,123.75645313148695
7,46,3,123.4539665547855
7,46,4,123.13891570215367
7,46,5,124.2096729896524
7,46,6,124.27280609437129
7,47,1,123.79046012118415
7,47,2,123.90895295513178
7,47,3,123.67137817107047
7,47,4,123.73687326692131
7,47,5,53.57402621332227
7,47,6,123.83287703144985
7,48,1,123.98284898777717
7,48,2,123.92289098037344
7,48,3,123.98770879369135
7,48,4,123.21626435069203
7,48,5,123.55817584298981
7,48,6,123.62238059309315
8,1,1,127.3
8,1,2,127.3
8,1,3,127.3
8,1,4,80.75466672509866
8,1,5,93.30247175320409
8,1,6,79.88717978733452
8,2,1,127.3
8,2,2,127.3
8,2,3,127.3
8,2,4,75.73165256839899
8,2,5,77.96848545401684
8,2,6,86.77553832651924
8,3,1,127.3
8,3,2,127.3
8,3,3,83.3815942145809
8,3,4,75.37119372961024
8,3,5,77.80318690405078
8,3,6,82.96376148747294
8,4,1,127.3
8,4,2,127.3
8,4,3,127.3
8,4,4,127.3
8,4,5,74.14535905826892
8,4,6,81.69093930140954
8,5,1,127.3
8,5,2,127.3
8,5,3,86.90950408331753
8,5,4,82.32004732395774
8,5,5,92.83053081877615
8,5,6,83.9484757832784
8,6,1,127.3
8,6,2,127.3
8,6,3,127.3
8,6,4,87.35907854750043
8,6,5,105.68747811499966
8,6,6,94.73895905505624
8,7,1,127.3
8,7,2,127.3
8,7,3,127.3
8,7,4,106.83073581077889
8,7,5,98.17076529933
8,7,6,99.88510062682595
8,8,1,127.3
8,8,2,127.3
8,8,3,98.23668318722454
8,8,4,85.4664971261992
8,8,5,83.12055188028188
8,8,6,98.67947617982324
8,9,1,127.3
8,9,2,127.3
8,9,3,127.3
8,9,4,96.71414137346876
8,9,5,92.07123766941477
8,9,6,127.3
8,10,1,127.3
8,10,2,127.3
8,10,3,127.3
8,10,4,97.44346339444274
8,10,5,90.57590336123916
8,10,6,94.22086069000808
8,11,1,127.3
8,11,2,127.3
8,11,3,98.85935040607293
8,11,4,92.21717003196837
8,11,5,93.39208233682679
8,11,6,92.26601220604736
8,12,1,127.3
8,12,2,127.3
8,12,3,89.3583673527936
8,12,4,94.71946314520268
8,12,5,88.40426704287908
8,12,6,127.3
8,13,1,139.4
8,13,2,139.4
8,13,3,139.4
8,13,4,139.4
8,13,5,139.4
8,13,6,139.4
8,14,1,139.4
8,14,2,139.4
8,14,3,139.4
8,14,4,139.4
8,14,5,139.4
8,14,6,139.4
8,15,1,137.15831962307857
8,15,2,139.4
8,15,3,139.4
8,15,4,139.4
8,15,5,134.15878189498736
8,15,6,138.8460216624495
8,16,1,139.4
8,16,2,139.4
8,16,3,139.4
8,16,4,139.4
8,16,5,139.4
8,16,6,139.4
8,17,1,139.4
8,17,2,139.4
8,17,3,139.4
8,17,4,139.4
8,17,5,139.4
8,17,6,139.4
8,18,1,139.4
8,18,2,138.24875816514378
8,18,3,139.4
8,18,4,139.4
8,18,5,139.4
8,18,6,139.4
8,19,1,139.4
8,19,2,139.4
8,19,3,139.4
8,19,4,139.4
8,19,5,139.4
8,19,6,139.4
8,20,1,139.4
8,20,2,136.66147889867617
8,20,3,139.4
8,20,4,139.4
8,20,5,139.4
8,20,6,139.4
8,21,1,128.38934565167546
8,21,2,136.27544310486408
8,21,3,139.4
8,21,4,128.42575333161744
8,21,5,137.15443592059165
8,21,6,130.81623379093222
8,22,1,133.14346918952458
8,22,2,136.10677855461765
8,22,3,132.39664799234794
8,22,4,136.225587278876
8,22,5,129.21323880080894
8,22,6,137.73354458906113
8,23,1,137.73818082995535
8,23,2,139.4
8,23,3,133.21476317833813
8,23,4,131.58449954319968
8,23,5,139.4
8,23,6,139.4
8,24,1,133.80882462273277
8,24,2,131.1404773585503
8,24,3,137.9006869510467
8,24,4,129.76369880795468
8,24,5,133.99189420728823
8,24,6,139.4
8,25,1,127.3
8,25,2,127.3
8,25,3,127.3
8,25,4,127.3
8,25,5,127.3
8,25,6,127.3
8,26,1,127.3
8,26,2,127.3
8,26,3,127.3
8,26,4,127.3
8,26,5,127.3
8,26,6,127.3
8,27,1,127.3
8,27,2,127.3
8,27,3,127.3
8,27,4,127.3
8,27,5,127.3
8,27,6,127.3
8,28,1,127.3
8,28,2,127.3
8,28,3,127.3
8,28,4,127.3
8,28,5,127.3
8,28,6,127.3
8,29,1,127.3
8,29,2,127.3
8,29,3,127.3
8,29,4,127.3
8,29,5,127.3
8,29,6,127.3
8,30,1,127.3
8,30,2,127.3
8,30,3,127.3
8,30,4,127.3
8,30,5,111.12122557979006
8,30,6,127.3
8,31,1,127.3
8,31,2,127.3
8,31,3,127.3
8,31,4,127.3
8,31,5,115.97208983688913
8,31,6,127.3
8,32,1,127.3
8,32,2,127.3
8,32,3,117.67950106178529
8,32,4,123.02948281752751
8,32,5,117.18384501771514
8,32,6,127.3
8,33,1,127.3
8,33,2,127.3
8,33,3,127.3
8,33,4,127.3
8,33,5,118.04003584770929
8,33,6,117.36874621979605
8,34,1,127.3
8,34,2,127.3
8,34,3,127.3
8,34,4,127.3
8,34,5,127.3
8,34,6,127.3
8,35,1,127.3
8,35,2,127.3
8,35,3,118.87742535424518
8,35,4,127.3
8,35,5,127.3
8,35,6,127.3
8,36,1,127.3
8,36,2,127.3
8,36,3,127.3
8,36,4,127.3
8,36,5,127.3
8,36,6,127.3
8,37,1,127.3
8,37,2,59.648794924867474
8,37,3,127.3
8,37,4,127.3
8,37,5,59.68512789980486
